rec_art,onrp,bfsnr,plz_typ,postleitzahl,plz_zz,plz6,gplz,ortbez18,ortbez27,kanton,sprachcode,sprachcode_abw,briefz_durch,gilt_ab_dat,plz_briefzust,plz_coff
1,2948,4186,20,5028,0,502800,5028,Ueken,Ueken,AG,1,,7686,18.12.95,507060,J
1,2949,4001,20,5032,0,503200,5000,Aarau Rohr,Aarau Rohr,AG,1,,2917,07.12.95,500060,J
1,2956,4010,10,5036,0,503600,5036,Oberentfelden,Oberentfelden,AG,1,,7685,07.12.95,503660,J
1,2961,4007,10,5042,0,504200,5042,Hirschthal,Hirschthal,AG,1,,2960,07.12.95,504000,J
1,2962,4136,10,5043,0,504300,5043,Holziken,Holziken,AG,1,,2960,07.12.95,504000,J
1,2964,4143,20,5046,1,504601,5046,Schmiedrued,Schmiedrued,AG,1,,2960,07.12.95,504000,J
1,2969,4275,20,5054,1,505401,5054,Kirchleerau,Kirchleerau,AG,1,,2960,07.12.95,504000,J
1,2970,4277,20,5054,2,505402,5054,Moosleerau,Moosleerau,AG,1,,2960,07.12.95,504000,J
1,2971,4281,20,5056,0,505600,5056,Attelwil,Attelwil,AG,1,,2960,18.12.95,504000,J
1,2973,4206,10,5102,0,510200,5102,Rupperswil,Rupperswil,AG,1,,2917,06.08.96,500060,J
1,2974,4203,10,5103,0,510300,5103,Wildegg,Wildegg,AG,1,,2977,06.08.96,510600,J
1,2980,4125,10,5108,0,510800,5108,Oberflachs,Oberflachs,AG,1,,2977,31.05.93,510600,J
1,2988,4095,80,5200,1,520001,5200,Brugg AG 1,Brugg AG 1,AG,1,,7369,09.09.93,520060,
1,2989,4123,10,5210,0,521000,5210,Windisch,Windisch,AG,1,,7369,16.12.96,520060,J
1,2991,4095,80,5200,75,520075,5200,Brugg AG Kaserne,Brugg AG Kaserne,AG,1,,7369,01.01.03,520060,
1,3001,4121,20,5233,0,523300,5233,Stilli,Stilli,AG,1,,3028,21.07.99,530300,J
1,3004,4110,10,5236,0,523600,5236,Remigen,Remigen,AG,1,,3028,21.05.86,530300,J
1,3010,4107,10,5243,0,524300,5243,Mülligen,Mülligen,AG,1,,8195,21.05.86,524260,J
1,3014,4185,20,5076,0,507600,5076,Bözen,Bözen,AG,1,,7686,07.12.95,507060,J
1,3016,4183,10,5079,0,507900,5079,Zeihen,Zeihen,AG,1,,7686,07.12.95,507060,J
1,3021,4165,10,5073,0,507300,5073,Gipf-Oberfrick,Gipf-Oberfrick,AG,1,,7686,07.12.95,507060,J
1,3022,4181,10,5064,0,506400,5064,Wittnau,Wittnau,AG,1,,7686,07.12.95,507060,J
1,3023,4182,10,5063,0,506300,5063,Wölflinswil,Wölflinswil,AG,1,,7686,07.12.95,507060,J
1,3026,4042,10,5300,0,530000,5300,Turgi,Turgi,AG,1,,3026,05.08.96,530000,J
1,3027,4044,20,5301,0,530100,5301,Siggenthal Station,Siggenthal Station,AG,1,,3028,06.08.96,530300,J
1,3028,4047,10,5303,0,530300,5303,Würenlingen,Würenlingen,AG,1,,3028,21.05.86,530300,J
1,3033,4304,10,5312,0,531200,5312,Döttingen,Döttingen,AG,1,,3038,05.08.96,531600,J
1,3049,4021,30,5401,0,540100,5400,Baden,Baden,AG,1,,3049,20.03.98,540100,
1,3050,4021,80,5402,0,540200,5400,Baden,Baden,AG,1,,6237,22.12.93,540502,
1,3053,4021,30,5405,0,540500,5400,Baden,Baden,AG,1,,3053,23.12.93,540500,
1,3058,4038,10,5415,0,541500,5415,Nussbaumen AG,Nussbaumen AG,AG,1,,8012,10.03.93,541560,J
1,3060,4044,10,5417,0,541700,5417,Untersiggenthal,Untersiggenthal,AG,1,,8012,06.08.96,541560,J
1,3068,4045,20,5430,0,543000,5430,Wettingen,Wettingen,AG,1,,3073,01.10.87,543200,J
1,3069,4045,80,5430,1,543001,5430,Wettingen 1,Wettingen 1,AG,1,,3073,09.09.93,543200,
1,3070,4045,30,5430,2,543002,5430,Wettingen Dorf,Wettingen Dorf,AG,1,,3070,27.10.98,543002,
1,3071,4045,80,5430,3,543003,5430,Wettingen 3,Wettingen 3,AG,1,,3073,30.05.94,543200,
1,3073,4034,10,5432,0,543200,5432,Neuenhof,Neuenhof,AG,1,,3073,21.05.86,543200,J
1,3074,4027,10,5442,0,544200,5442,Fislisbach,Fislisbach,AG,1,,6237,21.05.86,540502,J
1,3079,4039,20,5453,0,545300,5453,Remetschwil,Remetschwil,AG,1,,6237,21.05.99,540502,J
1,3080,4022,10,5454,0,545400,5454,Bellikon,Bellikon,AG,1,,6237,21.05.86,540502,J
1,3081,4200,10,5502,0,550200,5502,Hunzenschwil,Hunzenschwil,AG,1,,7189,06.08.96,560060,J
1,3083,4205,10,5504,0,550400,5504,Othmarsingen,Othmarsingen,AG,1,,3085,07.12.95,550600,J
1,3086,4033,10,5507,0,550700,5507,Mellingen,Mellingen,AG,1,,3085,28.04.94,550600,J
1,3097,4210,20,5603,0,560300,5603,Staufen,Staufen,AG,1,,7189,06.08.96,560060,J
1,3098,4198,20,5604,0,560400,5604,Hendschiken,Hendschiken,AG,1,,7189,21.05.99,560060,J
1,3101,4194,20,5606,0,560600,5606,Dintikon,Dintikon,AG,1,,8199,07.12.95,560560,J
1,3103,4041,10,5608,0,560800,5608,Stetten AG,Stetten AG,AG,1,,7188,21.05.86,562060,J
1,3104,4082,20,5610,0,561000,5610,Wohlen AG,Wohlen AG,AG,1,,7197,07.12.95,561060,J
1,3106,4082,80,5610,2,561002,5610,Wohlen AG Jurastr,Wohlen AG Jurastrasse,AG,1,,7197,10.06.96,561060,
1,3109,4082,20,5611,0,561100,5611,Anglikon,Anglikon,AG,1,,7197,07.12.95,561060,J
1,3110,4064,20,5619,0,561900,5619,Büttikon AG,Büttikon AG,AG,1,,7197,25.10.99,561060,J
1,3115,4202,10,5616,0,561600,5616,Meisterschwanden,Meisterschwanden,AG,1,,3114,20.02.96,561500,J
1,3119,4083,10,5621,0,562100,5621,Zufikon,Zufikon,AG,1,,7188,07.12.95,562060,J
1,3120,4063,80,5620,75,562075,5620,Bremgarten AG Kas,Bremgarten AG Kaserne,AG,1,,7188,01.01.03,562060,
1,3122,4228,10,5623,0,562300,5623,Boswil,Boswil,AG,1,,3122,07.12.95,562300,J
1,3124,4233,20,5625,0,562500,5625,Kallern,Kallern,AG,1,,3122,07.12.95,562300,J
1,3125,4063,20,5626,0,562600,5626,Hermetschwil-Staff,Hermetschwil-Staffeln,AG,1,,7188,07.12.95,562060,J
1,3129,4230,10,5632,0,563200,5632,Buttwil,Buttwil,AG,1,,7689,07.12.95,563060,J
1,3132,4234,20,5636,0,563600,5636,Benzenschwil,Benzenschwil,AG,1,,7689,28.02.00,563060,J
1,3138,4223,20,5644,0,564400,5644,Auw,Auw,AG,1,,3136,07.12.95,564300,J
1,3145,4209,10,5703,0,570300,5703,Seon,Seon,AG,1,,8200,07.12.95,570360,J
1,3148,4192,20,5706,0,570600,5706,Boniswil,Boniswil,AG,1,,8200,07.12.95,570360,J
1,3151,4131,10,5712,0,571200,5712,Beinwil am See,Beinwil am See,AG,1,,7687,07.12.95,573460,J
1,3153,4145,10,5723,0,572300,5723,Teufenthal AG,Teufenthal AG,AG,1,,8201,07.12.95,572660,J
1,3156,4138,20,5725,0,572500,5725,Leutwil,Leutwil,AG,1,,8201,07.12.95,572660,J
1,3157,4146,10,5726,0,572600,5726,Unterkulm,Unterkulm,AG,1,,8201,07.12.95,572660,J
1,3158,4140,10,5727,0,572700,5727,Oberkulm,Oberkulm,AG,1,,8201,18.12.95,572660,J
1,3160,4147,10,5732,0,573200,5732,Zetzwil,Zetzwil,AG,1,,7687,07.12.95,573460,J
1,3162,4141,10,5734,0,573400,5734,Reinach AG,Reinach AG,AG,1,,7687,07.12.95,573460,J
1,3169,4139,10,5737,0,573700,5737,Menziken,Menziken,AG,1,,7687,07.12.95,573460,J
1,3173,4283,10,5745,0,574500,5745,Safenwil,Safenwil,AG,1,,2960,10.03.93,504000,J
1,3191,1061,80,6000,10,600010,6000,Luzern Wesemlin,Luzern Wesemlin,LU,1,,3202,17.03.93,600060,
1,3192,1061,80,6000,11,600011,6000,Luzern Kreuzstutz,Luzern Kreuzstutz,LU,1,,3202,21.05.86,600060,
1,3195,1061,80,6000,14,600014,6000,Luzern Schönbühl,Luzern Schönbühl,LU,1,,3202,22.06.95,600060,
1,3197,1061,40,6000,16,600016,6000,Luzern 16,Luzern 16,LU,1,,3202,02.12.99,600060,
1,3217,1061,20,6003,0,600300,6000,Luzern,Luzern,LU,1,,3202,01.10.87,600060,J
1,3219,1061,20,6005,0,600500,6000,Luzern,Luzern,LU,1,,3202,01.10.87,600060,J
1,3220,1061,20,6006,0,600600,6000,Luzern,Luzern,LU,1,,3202,01.10.87,600060,J
1,3225,1061,20,6015,0,601500,6000,Luzern,Luzern,LU,1,,7204,01.07.00,602060,J
1,3229,1083,10,6018,0,601800,6018,Buttisholz,Buttisholz,LU,1,,8300,07.12.95,601760,J
1,3231,1024,80,6020,1,602001,6020,Emmenbrücke Bahnh.,Emmenbrücke Bahnhof,LU,1,,7204,02.06.94,602060,
1,3235,1086,10,6022,0,602200,6022,Grosswangen,Grosswangen,LU,1,,7218,07.12.95,613060,J
1,3242,1039,20,6028,0,602800,6028,Herlisberg,Herlisberg,LU,1,,7690,01.07.00,628060,J
1,3251,1055,20,6038,0,603800,6038,Gisikon,Gisikon,LU,1,,8203,05.08.96,603760,J
1,3258,1058,10,6048,0,604800,6048,Horw,Horw,LU,1,,7209,10.04.96,601060,J
1,3270,1404,20,6066,0,606600,6066,St. Niklausen OW,St. Niklausen OW,OW,1,,7694,21.05.86,606060,J
1,3272,1406,10,6072,0,607200,6072,Sachseln,Sachseln,OW,1,,7694,21.05.86,606060,J
1,3273,1406,20,6073,0,607300,6073,Flüeli-Ranft,Flüeli-Ranft,OW,1,,7694,21.05.86,606060,J
1,3279,1405,10,6078,0,607800,6078,Lungern,Lungern,OW,1,,3274,28.01.92,607400,J
1,3280,785,20,3860,4,386004,3860,Brünig,Brünig,BE,1,,7677,04.09.96,386060,J
1,3283,783,20,6085,0,608500,6085,Hasliberg Goldern,Hasliberg Goldern,BE,1,,3281,04.09.96,608300,J
1,3285,1401,20,6010,2,601002,6010,Pilatus Kulm,Pilatus Kulm,OW,1,,7209,30.08.91,601060,J
1,3288,1066,10,6103,0,610300,6103,Schwarzenberg LU,Schwarzenberg LU,LU,1,,7211,21.05.86,610260,J
1,3293,1107,20,6114,0,611400,6114,Steinhuserberg,Steinhuserberg,LU,1,,7691,18.08.98,611060,J
1,3294,1107,20,6110,2,611002,6110,Fontannen,Fontannen b. Wolhusen,LU,1,,7691,19.08.91,611060,J
1,3295,1001,10,6112,0,611200,6112,Doppleschwand,Doppleschwand,LU,1,,8301,11.06.96,616260,J
1,3296,1007,20,6113,0,611300,6113,Romoos,Romoos,LU,1,,8301,01.09.88,616260,J
1,3304,1151,20,6132,0,613200,6132,Rohrmatt,Rohrmatt,LU,1,,7218,18.08.98,613060,J
1,3308,1151,10,6142,0,614200,6142,Gettnau,Gettnau,LU,1,,7218,07.12.95,613060,J
1,3310,1150,10,6144,0,614400,6144,Zell LU,Zell LU,LU,1,,3310,07.12.95,614400,J
1,3312,1131,20,6146,0,614600,6146,Grossdietwil,Grossdietwil,LU,1,,3310,12.09.96,614400,J
1,3319,1002,40,6160,0,616000,6160,Entlebuch Business,Entlebuch Businesszentrum,LU,1,,8301,30.12.96,616260,
1,3326,1007,20,6167,0,616700,6167,Bramboden,Bramboden,LU,1,,8301,29.05.88,616260,J
1,3333,1004,10,6174,0,617400,6174,Sörenberg,Sörenberg,LU,1,,8302,21.05.86,617060,J
1,3337,1010,20,6192,0,619200,6192,Wiggen,Wiggen,LU,1,,8303,21.05.86,618260,J
1,3338,1010,20,6196,0,619600,6196,Marbach LU,Marbach LU,LU,1,,8303,04.09.96,618260,J
1,3340,906,20,6197,0,619700,6197,Schangnau,Schangnau,BE,1,,8303,04.09.96,618260,J
1,3357,1128,10,6218,0,621800,6218,Ettiswil,Ettiswil,LU,1,,7218,07.12.95,613060,J
1,3363,1104,10,6234,0,623400,6234,Triengen,Triengen,LU,1,,3363,07.12.95,623400,J
1,3371,1123,10,6246,0,624600,6246,Altishofen,Altishofen,LU,1,,3369,21.05.86,624400,J
1,3379,1140,20,6260,2,626002,6260,Reidermoos,Reidermoos,LU,1,,7692,27.04.93,626060,J
1,3381,1140,10,6262,0,626200,6262,Langnau b. Reiden,Langnau b. Reiden,LU,1,,7692,21.05.86,626060,J
1,3383,1139,20,6264,0,626400,6264,Pfaffnau,Pfaffnau,LU,1,,7692,21.05.86,626060,J
1,3390,1031,20,6280,0,628000,6280,Hochdorf,Hochdorf,LU,1,,7690,21.05.86,628060,J
1,3392,1031,20,6283,0,628300,6283,Baldegg,Baldegg,LU,1,,7690,06.09.01,628060,J
1,3397,1030,20,6285,2,628502,6285,Retschwil,Retschwil,LU,1,,3396,01.02.00,628500,J
1,3399,1030,20,6286,0,628600,6286,Altwis,Altwis,LU,1,,3396,14.06.94,628500,J
1,3400,1021,20,6287,0,628700,6287,Aesch LU,Aesch LU,LU,1,,3396,21.05.86,628500,J
1,3402,1025,20,6294,0,629400,6294,Ermensee,Ermensee,LU,1,,3396,21.05.86,628500,J
1,3405,1711,80,6300,1,630001,6300,Zug Altstadt,Zug Altstadt,ZG,1,,8449,04.03.96,634660,
1,3414,1704,20,6313,3,631303,6313,Finstersee,Finstersee,ZG,1,,3418,09.08.99,631300,J
1,3418,1704,10,6313,0,631300,6313,Menzingen,Menzingen,ZG,1,,3418,04.03.96,631300,J
1,3422,1706,20,6315,2,631502,6315,Alosen,Alosen,ZG,1,,7693,04.03.96,631460,J
1,3424,1711,10,6317,0,631700,6317,Oberwil b. Zug,Oberwil b. Zug,ZG,1,,8449,04.03.96,634660,J
1,3426,1702,10,6330,0,633000,6330,Cham,Cham,ZG,1,,8452,04.03.96,633160,J
1,3430,1701,20,6340,0,634000,6340,Baar,Baar,ZG,1,,8449,04.03.96,634660,J
1,3431,1707,10,6343,0,634300,6343,Rotkreuz,Rotkreuz,ZG,1,,8452,04.03.96,633160,J
1,3433,1705,10,6345,0,634500,6345,Neuheim,Neuheim,ZG,1,,3418,05.08.96,631300,J
1,3436,1068,10,6354,0,635400,6354,Vitznau,Vitznau,LU,1,,3435,21.05.86,635300,J
1,3439,1510,20,6363,0,636300,6363,Obbürgen,Obbürgen,NW,1,,8207,06.08.96,637460,J
1,3443,1509,20,6370,0,637000,6370,Stans,Stans,NW,1,,8207,06.08.96,637460,J
1,3450,1508,20,6382,0,638200,6382,Büren NW,Büren NW,NW,1,,8207,06.08.96,637460,J
1,3453,1511,10,6386,0,638600,6386,Wolfenschiessen,Wolfenschiessen,NW,1,,8207,21.05.86,637460,J
1,3456,1402,20,6390,0,639000,6390,Engelberg,Engelberg,OW,1,,7205,22.05.97,639060,J
1,3458,1331,10,6402,0,640200,6402,Merlischachen,Merlischachen,SZ,1,,7695,21.05.86,640360,J
1,3461,1331,20,6405,0,640500,6405,Immensee,Immensee,SZ,1,,7695,21.05.86,640360,J
1,3462,1362,10,6410,0,641000,6410,Goldau,Goldau,SZ,1,,7206,21.05.86,641060,J
1,3464,1362,20,6410,2,641002,6410,Rigi Klösterli,Rigi Klösterli,SZ,1,,7206,16.03.93,641060,J
1,3465,1362,20,6410,3,641003,6410,Rigi Staffel,Rigi Staffel,SZ,1,,7206,24.03.99,641060,J
1,3469,1362,10,6415,0,641500,6415,Arth,Arth,SZ,1,,7206,21.06.95,641060,J
1,3471,1371,10,6417,0,641700,6417,Sattel,Sattel,SZ,1,,8011,04.03.96,642260,J
1,3474,1372,20,6423,0,642300,6423,Seewen SZ,Seewen SZ,SZ,1,,7214,04.03.96,643060,J
1,3479,1367,20,6436,3,643603,6436,Ried (Muotathal),Ried (Muotathal),SZ,1,,3483,01.04.00,643600,J
1,3480,1372,20,6432,0,643200,6432,Rickenbach SZ,Rickenbach b. Schwyz,SZ,1,,7214,04.03.96,643060,J
1,3484,1367,20,6436,2,643602,6436,Bisisthal,Bisisthal,SZ,1,,3483,04.03.96,643600,J
1,3487,1364,10,6440,0,644000,6440,Brunnen,Brunnen,SZ,1,,7200,04.03.96,644060,J
1,3494,1201,10,6460,0,646000,6460,Altdorf UR,Altdorf UR,UR,1,,3507,16.12.96,646700,J
1,3497,1214,10,6462,0,646200,6462,Seedorf UR,Seedorf UR,UR,1,,3507,04.03.96,646700,J
1,3498,1205,10,6463,0,646300,6463,Bürglen UR,Bürglen UR,UR,1,,3507,04.03.96,646700,J
1,3502,1218,10,6464,0,646400,6464,Spiringen,Spiringen,UR,1,,3507,04.03.96,646700,J
1,3503,1219,10,6465,0,646500,6465,Unterschächen,Unterschächen,UR,1,,3507,04.03.96,646700,J
1,3510,1206,10,6472,0,647200,6472,Erstfeld,Erstfeld,UR,1,,3507,04.03.96,646700,J
1,3511,1216,20,6473,0,647300,6473,Silenen,Silenen,UR,1,,3507,04.03.96,646700,J
1,3514,1216,10,6475,0,647500,6475,Bristen,Bristen,UR,1,,3507,04.03.96,646700,J
1,3526,1212,20,6491,0,649100,6491,Realp,Realp,UR,1,,3521,04.03.96,648700,J
1,3528,1210,20,6493,0,649300,6493,Hospental,Hospental,UR,1,,3521,04.03.96,648700,J
1,3536,5002,30,6500,2,650002,6500,Bellinzona 2,Bellinzona 2,TI,3,,3536,06.12.95,650002,
1,3538,5002,30,6500,5,650005,6500,Bellinzona 5,Bellinzona 5,TI,3,,3538,06.12.95,650005,
1,3550,5002,10,6503,0,650300,6500,Bellinzona,Bellinzona,TI,3,,10959,06.12.95,651760,J
1,3553,5002,10,6513,0,651300,6513,Monte Carasso,Monte Carasso,TI,3,,10959,06.12.95,651760,J
1,3556,5138,10,6516,0,651600,6516,Cugnasco,Cugnasco,TI,3,,9008,06.08.96,659501,J
1,3558,5002,10,6518,0,651800,6518,Gorduno,Gorduno,TI,3,,10959,06.12.95,651760,J
1,3563,5001,10,6532,0,653200,6532,Castione,Castione,TI,3,,10959,06.12.95,651760,J
1,3567,3832,10,6537,0,653700,6537,Grono,Grono,GR,3,,3567,06.12.95,653700,J
1,3569,5002,10,6523,0,652300,6523,Preonzo,Preonzo,TI,3,,10959,14.12.98,651760,J
1,3573,5002,20,6584,0,658400,6584,Carena,Carena,TI,3,,10959,06.12.95,651760,J
1,3575,3805,20,6540,0,654000,6540,Castaneda,Castaneda,GR,3,,3567,06.12.95,653700,J
1,3576,3810,20,6541,0,654100,6541,Sta. Maria,Sta. Maria in Calanca,GR,3,,3567,06.12.95,653700,N
1,3579,3837,20,6543,0,654300,6543,Arvigo,Arvigo,GR,3,,3567,06.12.95,653700,N
1,3580,3837,20,6544,0,654400,6544,Braggio,Braggio,GR,3,,3567,22.09.00,653700,N
1,3584,3808,20,6548,1,654801,6548,Augio,Augio,GR,3,,3567,18.08.98,653700,J
1,3586,3832,20,6556,0,655600,6556,Leggia,Leggia,GR,3,,3567,06.12.95,653700,J
1,3589,3821,10,6558,0,655800,6558,Lostallo,Lostallo,GR,3,,3567,06.12.95,653700,J
1,3591,3823,20,6562,0,656200,6562,Soazza,Soazza,GR,3,,3567,28.07.97,653700,J
1,3594,5398,10,6573,0,657300,6573,Magadino,Magadino,TI,3,,9008,06.12.95,659501,J
1,3596,5398,10,6575,0,657500,6575,S. Nazzaro,S. Nazzaro,TI,3,,9008,06.12.95,659501,J
1,3598,5398,10,6576,0,657600,6576,Gerra (Gambarogno),Gerra (Gambarogno),TI,3,,9008,06.12.95,659501,J
1,3599,5398,10,6577,0,657700,6577,Ranzo,Ranzo,TI,3,,9008,06.12.95,659501,J
1,3600,5398,10,6578,0,657800,6578,Caviano,Caviano,TI,3,,9008,06.12.95,659501,J
1,3602,5398,10,6579,0,657900,6579,Piazzogna,Piazzogna,TI,3,,9008,01.07.01,659501,J
1,3605,5017,10,6592,0,659200,6592,S. Antonino,S. Antonino,TI,3,,9011,06.12.95,659301,J
1,3607,5398,10,6594,0,659400,6594,Contone,Contone,TI,3,,9011,06.12.95,659301,J
1,3629,5131,10,6646,0,664600,6646,Contra,Contra,TI,3,,3621,06.12.95,660060,J
1,3634,5136,20,6611,13,661113,6611,Mosogno,Mosogno,TI,3,,3632,06.12.95,666100,N
1,3635,5136,10,6662,0,666200,6662,Russo,Russo,TI,3,,3632,18.12.95,666100,N
1,3640,5136,20,6663,2,666302,6663,Spruga,Spruga,TI,3,,3632,18.12.95,666100,N
1,4984,3340,10,8645,0,864500,8645,Jona,Jona,SG,1,,4981,10.06.96,864060,J
1,4985,3340,20,8646,0,864600,8646,Wagen,Wagen,SG,1,,4981,11.10.93,864060,J
1,4992,156,10,8706,0,870600,8706,Meilen,Meilen,ZH,1,,7247,06.03.96,870660,J
1,4994,159,20,8707,0,870700,8707,Uetikon am See,Uetikon am See,ZH,1,,7245,09.09.96,870860,J
1,4996,158,10,8712,0,871200,8712,Stäfa,Stäfa,ZH,1,,4959,21.05.86,861800,J
1,5000,3338,10,8716,0,871600,8716,Schmerikon,Schmerikon,SG,1,,5000,21.05.86,871600,J
1,5010,3342,10,8733,0,873300,8733,Eschenbach SG,Eschenbach SG,SG,1,,5000,21.05.86,871600,J
1,5011,3342,20,8734,0,873400,8734,Ermenswil,Ermenswil,SG,1,,5000,05.03.97,871600,J
1,5014,3341,10,8737,0,873700,8737,Gommiswald,Gommiswald,SG,1,,7700,11.10.93,873060,J
1,5019,1632,10,8750,2,875002,8750,Riedern,Riedern,GL,1,,5027,04.03.96,875500,J
1,5020,1632,20,8750,3,875003,8750,Klöntal,Klöntal,GL,1,,5027,04.03.96,875500,J
1,5025,1630,20,8753,0,875300,8753,Mollis,Mollis,GL,1,,5100,04.03.96,886700,J
1,5027,1632,20,8755,0,875500,8755,Ennenda,Ennenda,GL,1,,5027,24.02.97,875500,J
1,5049,141,10,8800,0,880000,8800,Thalwil,Thalwil,ZH,1,,7271,21.05.86,880060,J
1,5054,138,80,8805,2,880502,8805,Richterswil Burghd,Richterswil Burghalden SOB,ZH,1,,7277,17.01.96,882060,
1,5056,1322,20,8807,0,880700,8807,Freienbach,Freienbach,SZ,1,,7701,06.08.96,880860,J
1,5064,293,10,8820,0,882000,8820,Wädenswil,Wädenswil,ZH,1,,7277,10.06.96,882060,J
1,5072,1301,20,8836,0,883600,8836,Bennau,Bennau,SZ,1,,7703,21.05.86,884060,J
1,5108,3295,10,8877,0,887700,8877,Murg,Murg,SG,1,,5110,02.02.93,888000,J
1,5125,3298,10,8892,0,889200,8892,Berschis,Berschis,SG,1,,5110,02.02.93,888000,J
1,5128,3292,20,8895,0,889500,8895,Flumserberg Portel,Flumserberg Portels,SG,1,,7724,02.02.93,889060,J
1,5142,2,20,8909,0,890900,8909,Zwillikon,Zwillikon,ZH,1,,7222,02.08.96,891060,J
1,5144,10,10,8912,0,891200,8912,Obfelden,Obfelden,ZH,1,,7222,23.02.95,891060,J
1,5204,3203,30,9001,0,900100,9000,St. Gallen,St. Gallen,SG,1,,5204,05.03.98,900100,
1,104,5586,20,1000,0,100000,1000,Lausanne,Lausanne,VD,2,,130,01.03.88,100060,N
1,106,5586,80,1000,2,100002,1000,Lausanne 2,Lausanne 2,VD,2,,149,21.05.86,100200,
1,114,5586,30,1000,12,100012,1000,Lausanne 12,Lausanne 12,VD,2,,114,21.06.94,100012,
1,116,5586,40,1000,14,100014,1000,Lausanne 14,Lausanne 14,VD,2,,130,10.02.92,100060,
1,117,5586,30,1000,16,100016,1000,Lausanne 16,Lausanne 16,VD,2,,117,21.05.86,100016,
1,124,5586,80,1000,24,100024,1000,Lausanne 24,Lausanne 24 Vennes,VD,2,,130,06.09.93,100060,
1,150,5586,20,1003,0,100300,1000,Lausanne,Lausanne,VD,2,,130,21.05.86,100060,J
1,152,5586,20,1005,0,100500,1000,Lausanne,Lausanne,VD,2,,130,21.05.86,100060,J
1,156,5589,10,1008,0,100800,1008,Prilly,Prilly,VD,2,,130,10.06.96,100060,J
1,159,5586,20,1011,0,101100,1000,Lausanne,Lausanne,VD,2,,159,10.02.92,101100,J
1,162,5586,40,1014,0,101400,1000,Lausanne Adm cant,Lausanne Adm cant VD,VD,2,,130,15.12.87,100060,
1,173,5633,30,1026,0,102600,1026,Echandens-Denges,Echandens-Denges,VD,2,,173,20.04.99,102600,
1,193,5471,20,1042,4,104204,1042,Bettens,Bettens,VD,2,,7670,06.09.01,104060,J
1,196,5540,20,1041,21,104121,1041,Dommartin,Dommartin,VD,2,,7670,01.06.89,104060,J
1,197,5693,20,1063,4,106304,1063,Peyres-Possens,Peyres-Possens,VD,2,,7661,13.08.01,151060,J
1,199,5540,20,1041,31,104131,1041,Poliez-le-Grand,Poliez-le-Grand,VD,2,,7670,06.08.96,104060,J
1,200,5533,20,1041,32,104132,1041,Poliez-Pittet,Poliez-Pittet,VD,2,,7670,21.05.86,104060,J
1,207,5501,20,1036,0,103600,1036,Sullens,Sullens,VD,2,,7171,29.05.88,103060,J
1,213,5511,20,1042,3,104203,1042,Bioley-Orjulaz,Bioley-Orjulaz,VD,2,,7670,09.12.99,104060,J
1,214,5587,10,1052,0,105200,1052,Mont-sur-Lausanne,Le Mont-sur-Lausanne,VD,2,,7650,21.05.86,105260,J
1,215,5516,10,1053,0,105300,1053,Cugy VD,Cugy VD,VD,2,,7650,27.04.92,105260,J
1,216,5527,10,1054,0,105400,1054,Morrens VD,Morrens VD,VD,2,,7497,21.05.86,103360,J
1,223,5806,10,1083,0,108300,1083,Mézières VD,Mézières VD,VD,2,,8365,06.08.96,160760,J
1,225,5606,20,1093,0,109300,1093,La Conversion,La Conversion,VD,2,,7649,21.05.86,109560,J
1,228,5613,10,1096,0,109600,1096,Cully,Cully,VD,2,,7649,21.05.86,109560,J
1,230,5613,20,1098,0,109800,1098,Epesses,Epesses,VD,2,,7649,21.05.86,109560,J
1,234,5804,20,1059,0,105900,1059,Peney-le-Jorat,Peney-le-Jorat,VD,2,,243,29.05.88,108800,J
1,235,5804,20,1061,0,106100,1061,Villars-Mendraz,Villars-Mendraz,VD,2,,243,29.07.99,108800,J
1,236,5804,20,1062,0,106200,1062,Sottens,Sottens,VD,2,,243,09.06.99,108800,J
1,239,5611,20,1073,2,107302,1073,Mollie-Margot,Mollie-Margot,VD,2,,789,29.05.88,107200,J
1,240,5799,20,1080,0,108000,1080,Les Cullayes,Les Cullayes,VD,2,,8365,29.05.88,160760,J
1,242,5785,20,1082,0,108200,1082,Corcelles-le-Jorat,Corcelles-le-Jorat,VD,2,,243,07.09.01,108800,J
1,243,5798,10,1088,0,108800,1088,Ropraz,Ropraz,VD,2,,243,29.05.88,108800,J
1,244,5806,10,1084,0,108400,1084,Carrouge VD,Carrouge VD,VD,2,,8365,06.08.96,160760,J
1,249,5799,10,1077,0,107700,1077,Servion,Servion,VD,2,,8365,06.08.96,160760,J
1,254,5642,20,1110,0,111000,1110,Morges,Morges,VD,2,,174,21.05.86,102700,J
1,255,5642,30,1110,1,111001,1110,Morges 1,Morges 1,VD,2,,255,21.05.86,111001,
1,269,5654,20,1115,0,111500,1115,Vullierens,Vullierens,VD,2,,290,29.05.88,114300,J
1,271,5485,20,1117,0,111700,1117,Grancy,Grancy,VD,2,,290,29.05.88,114300,J
1,272,5499,20,1304,4,130404,1304,Senarclens,Senarclens,VD,2,,9490,01.03.01,130560,J
1,273,5622,20,1121,0,112100,1121,Bremblens,Bremblens,VD,2,,174,06.08.96,102700,J
1,276,5484,20,1124,0,112400,1124,Gollion,Gollion,VD,2,,174,29.05.88,102700,J
1,282,5655,20,1169,0,116900,1169,Yens,Yens,VD,2,,8008,29.05.88,116260,J
1,285,5424,20,1149,0,114900,1149,Berolle,Berolle,VD,2,,290,29.05.88,114300,J
